Source URL,Source object level,Destination URL,Destination object level,Last job start time,Last job end time,Last job status,Last job comment,Migrated size (GB),Successful objects,Objects with exceptions,Error objects,Skipped objects,Filtered out objects,Objects with ignored errors,Comment
https://ourvolaris.sharepoint.com/sites/GRPCalibrationExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPCalibration,Site collection,2026-05-21 07:21:15 (UTC+00:00),2026-05-21 07:57:14 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",16.42,2745,0,56,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPCalibrationElipsosCORM2019-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPCalibrationElipsosCORM2019,Site collection,2026-05-21 07:21:13 (UTC+00:00),2026-05-21 07:35:56 (UTC+00:00),Finished,,0.01,53,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPCalibrationChilternRailways-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPCalibrationChilternRailways,Site collection,2026-05-21 07:21:16 (UTC+00:00),2026-05-21 07:35:54 (UTC+00:00),Finished,,0.01,40,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPcalib-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPcalib,Site collection,2026-05-21 07:21:16 (UTC+00:00),2026-05-21 07:45:36 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.55,41,1,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPBusinessContinuityPlan-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPBusinessContinuityPlan,Site collection,2026-05-21 07:21:16 (UTC+00:00),2026-05-21 07:36:10 (UTC+00:00),Finished,,0.14,221,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPBusDevSalesMktExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPBusDevSalesMkt,Site collection,2026-05-21 07:21:16 (UTC+00:00),2026-05-21 07:30:19 (UTC+00:00),Finished,, < 0.01,271,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPOEBBextExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPOEBBext,Site collection,2026-05-21 07:21:15 (UTC+00:00),2026-05-21 07:45:27 (UTC+00:00),Finished,,0.03,195,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPNuovaValidationExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPNuovaValidation,Site collection,2026-05-21 07:21:36 (UTC+00:00),2026-05-21 07:44:56 (UTC+00:00),Finished,, < 0.01,228,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPNuovaTechExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPNuovaTech,Site collection,2026-05-21 07:21:38 (UTC+00:00),2026-05-21 07:47:54 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.08,190,0,230,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPNuovaProductExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPNuovaProduct,Site collection,2026-05-21 07:23:17 (UTC+00:00),2026-05-21 07:36:39 (UTC+00:00),Finished,,0.13,439,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPLeadconsuting-Userfeedback-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPLeadconsuting-Userfeedback,Site collection,2026-05-21 07:25:16 (UTC+00:00),2026-05-21 07:41:51 (UTC+00:00),Finished,,0.72,15,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPLabExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPLab,Site collection,2026-05-21 07:25:18 (UTC+00:00),2026-05-21 09:34:00 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",131.62,21365,0,6679,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPKorailTrainingExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPKorailTraining,Site collection,2026-05-21 07:27:48 (UTC+00:00),2026-05-21 07:37:17 (UTC+00:00),Finished,, < 0.01,97,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPIntegration-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPIntegration,Site collection,2026-05-21 07:29:37 (UTC+00:00),2026-05-21 07:43:10 (UTC+00:00),Finished,, < 0.01,13,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPIMMIGRATION-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPIMMIGRATION,Site collection,2026-05-21 07:31:22 (UTC+00:00),2026-05-21 07:54:30 (UTC+00:00),Finished,, < 0.01,13,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPHoros-XC-ODExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPHoros-XC-OD,Site collection,2026-05-21 07:31:56 (UTC+00:00),2026-05-21 07:53:42 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.01,133,0,100,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPHEX_XOExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPHEX_XO,Site collection,2026-05-21 07:31:58 (UTC+00:00),2026-05-21 07:48:26 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.21,63,0,63,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPGRPGestionnairesExPretioExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPGRPGestionnaires,Site collection,2026-05-21 07:32:26 (UTC+00:00),2026-05-21 09:17:51 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",17.39,2997,0,546,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPGRPCRMExPretioExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPGRPCRM,Site collection,2026-05-21 07:32:26 (UTC+00:00),2026-05-21 07:45:12 (UTC+00:00),Finished,, < 0.01,63,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/grpgestionclient-SpcialitInnovation,Site collection,https://mbuexpretio.sharepoint.com/sites/grpgestionclient-SpcialitInnovation,Site collection,2026-05-21 07:32:27 (UTC+00:00),2026-05-21 07:47:32 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,13,1,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/grpgestionclient-SpcialitFormation,Site collection,https://mbuexpretio.sharepoint.com/sites/grpgestionclient-SpcialitFormation,Site collection,2026-05-21 07:32:29 (UTC+00:00),2026-05-21 07:51:22 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,15,1,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/grpgestionclient-Spcialitdata,Site collection,https://mbuexpretio.sharepoint.com/sites/grpgestionclient-Spcialitdata,Site collection,2026-05-21 07:34:01 (UTC+00:00),2026-05-21 07:47:34 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,15,1,1,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPBlueStars-ExPretioTransLoc,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPBlueStars-TransLoc,Site collection,2026-05-21 07:34:01 (UTC+00:00),2026-05-21 07:51:43 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.04,59,0,181,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPBlueStars-ExPretio-MindtheBLQGAPTransLoc,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPBlueStarsMindtheBLQGAPTransLoc,Site collection,2026-05-21 07:34:01 (UTC+00:00),2026-05-21 07:47:31 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,12,1,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPBB_XOSaaSmigrationExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPBB_XOSaaSmigration,Site collection,2026-05-21 07:34:33 (UTC+00:00),2026-05-21 07:52:58 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,105,0,377,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPAudeaextExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPAudeaext,Site collection,2026-05-21 07:36:17 (UTC+00:00),2026-05-21 07:51:33 (UTC+00:00),Finished,, < 0.01,44,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPAssurancescollectives-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPAssurancescollectives,Site collection,2026-05-21 07:38:40 (UTC+00:00),2026-05-21 07:53:07 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,7,0,1,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPArrivaextExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPArrivaext,Site collection,2026-05-21 07:38:43 (UTC+00:00),2026-05-21 08:15:01 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",4.81,931,0,2,0,2,0,
https://ourvolaris.sharepoint.com/sites/GRPAppiav5BackendExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPAppiav5Backend,Site collection,2026-05-21 07:39:10 (UTC+00:00),2026-05-21 07:57:12 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",0.04,175,0,305,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPAppiav5-ArchitectureExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPAppiav5-Architecture,Site collection,2026-05-21 07:39:12 (UTC+00:00),2026-05-21 08:09:12 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",2.14,1485,0,554,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXOTrainingVideos-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXOTrainingVideos,Site collection,2026-05-21 07:39:21 (UTC+00:00),2026-05-21 07:54:26 (UTC+00:00),Finished,, < 0.01,9,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXO-SOCIALExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXO-SOCIAL,Site collection,2026-05-21 07:39:32 (UTC+00:00),2026-05-21 08:47:40 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",13.8,5650,0,1,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXoSocialactivities-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXoSocialactivities,Site collection,2026-05-21 07:39:31 (UTC+00:00),2026-05-21 07:51:21 (UTC+00:00),Finished,, < 0.01,9,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXOSOCCERExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXOSOCCER,Site collection,2026-05-21 07:39:39 (UTC+00:00),2026-05-21 07:53:22 (UTC+00:00),Finished,, < 0.01,140,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRP-XO-CommercialExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRP-XO-Commercial,Site collection,2026-05-21 07:40:44 (UTC+00:00),2026-05-21 16:14:57 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",750.85,143284,64,163,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXOcial-ExPretio-,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXOcial,Site collection,2026-05-21 07:40:43 (UTC+00:00),2026-05-21 08:51:26 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.", < 0.01,1676,4,1344,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXOALLExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXOALL,Site collection,2026-05-21 07:41:15 (UTC+00:00),2026-05-21 11:08:39 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",9.05,8541,0,2,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPXCS-PolyextExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPXCS-Polyext,Site collection,2026-05-21 07:41:23 (UTC+00:00),2026-05-21 08:09:36 (UTC+00:00),Finished,,2.92,141,0,0,0,0,0,
https://ourvolaris.sharepoint.com/sites/GRPWMTExPretio,Site collection,https://mbuexpretio.sharepoint.com/sites/GRPWMT,Site collection,2026-05-21 07:41:30 (UTC+00:00),2026-05-21 08:00:37 (UTC+00:00),Exceptions,"Some objects failed in the migration. For additional error details, click on the error tab at the top. Follow the recommendations on how to resolve and try to run the job again.",3.02,24,0,343,0,0,0,
